datahora,dia,mes,ano,date,time,dgm,pre,total
2024-02-18T22:30:00+00:00,18,02,2024,2024-02-18,22:30,1158509.0,296376.63,1454885.63
2024-02-20T01:30:00+00:00,20,02,2024,2024-02-20,01:30,499977.0,777144.705,1277121.705
2024-02-20T13:00:00+00:00,20,02,2024,2024-02-20,13:00,1285674.0,253390.599,1539064.599
2024-02-20T16:30:00+00:00,20,02,2024,2024-02-20,16:30,1332980.0,220806.76,1553786.76
2024-02-20T18:30:00+00:00,20,02,2024,2024-02-20,18:30,1522853.0,196997.684,1719850.684
2024-02-21T07:15:00+00:00,21,02,2024,2024-02-21,07:15,1132062.0,304238.259,1436300.259
2024-02-21T14:30:00+00:00,21,02,2024,2024-02-21,14:30,1254624.0,399450.387,1654074.387
2024-02-21T16:30:00+00:00,21,02,2024,2024-02-21,16:30,1289840.0,387140.898,1676980.898
2024-02-21T22:30:00+00:00,21,02,2024,2024-02-21,22:30,991201.0,678183.347,1669384.347
2024-02-22T05:15:00+00:00,22,02,2024,2024-02-22,05:15,175640.0,1021489.846,1197129.846
2024-02-22T13:30:00+00:00,22,02,2024,2024-02-22,13:30,492460.0,1316045.358,1808505.358
2024-02-22T18:15:00+00:00,22,02,2024,2024-02-22,18:15,674803.0,1174883.459,1849686.459
2024-02-22T20:00:00+00:00,22,02,2024,2024-02-22,20:00,868514.0,1164056.431,2032570.431
2024-02-23T02:45:00+00:00,23,02,2024,2024-02-23,02:45,96686.0,1176070.35,1272756.35
2024-02-23T06:45:00+00:00,23,02,2024,2024-02-23,06:45,224540.0,1172002.824,1396542.824
2024-02-23T07:00:00+00:00,23,02,2024,2024-02-23,07:00,260861.0,1178447.375,1439308.375
2024-02-23T08:30:00+00:00,23,02,2024,2024-02-23,08:30,607403.0,1123081.62,1730484.62
2024-02-23T09:30:00+00:00,23,02,2024,2024-02-23,09:30,654844.0,1158021.233,1812865.233
2024-02-23T16:30:00+00:00,23,02,2024,2024-02-23,16:30,541130.0,1256392.44,1797522.44
2024-02-23T19:00:00+00:00,23,02,2024,2024-02-23,19:00,818782.0,1188469.303,2007251.303
2024-02-24T02:30:00+00:00,24,02,2024,2024-02-24,02:30,206552.0,1056848.378,1263400.378
2024-02-24T09:30:00+00:00,24,02,2024,2024-02-24,09:30,522407.0,942552.648,1464959.648
2024-02-24T09:45:00+00:00,24,02,2024,2024-02-24,09:45,551973.0,941221.587,1493194.587
2024-02-24T11:45:00+00:00,24,02,2024,2024-02-24,11:45,569598.0,999678.021,1569276.021
2024-02-24T14:45:00+00:00,24,02,2024,2024-02-24,14:45,508206.0,1009579.93,1517785.9300000002
2024-02-24T20:45:00+00:00,24,02,2024,2024-02-24,20:45,794518.0,990094.406,1784612.406
2024-02-25T02:30:00+00:00,25,02,2024,2024-02-25,02:30,-79465.0,1229983.556,1150518.556
2024-02-25T03:45:00+00:00,25,02,2024,2024-02-25,03:45,-152397.0,1274634.974,1122237.974
2024-02-25T04:00:00+00:00,25,02,2024,2024-02-25,04:00,-170152.0,1273622.734,1103470.734
2024-02-25T13:00:00+00:00,25,02,2024,2024-02-25,13:00,271151.0,1348070.991,1619221.991
2024-02-25T17:00:00+00:00,25,02,2024,2024-02-25,17:00,200536.0,1294658.46,1495194.46
2024-02-25T18:00:00+00:00,25,02,2024,2024-02-25,18:00,300138.0,1282213.1,1582351.1
2024-02-26T06:45:00+00:00,26,02,2024,2024-02-26,06:45,103232.0,1251287.179,1354519.179
2024-02-26T10:45:00+00:00,26,02,2024,2024-02-26,10:45,497325.0,1280479.09,1777804.09
2024-02-27T04:15:00+00:00,27,02,2024,2024-02-27,04:15,144917.0,1124955.335,1269872.335
2024-02-27T04:45:00+00:00,27,02,2024,2024-02-27,04:45,81699.0,1162010.893,1243709.893
2024-02-27T05:15:00+00:00,27,02,2024,2024-02-27,05:15,77434.0,1183452.527,1260886.527
2024-02-27T06:30:00+00:00,27,02,2024,2024-02-27,06:30,243748.0,1161370.366,1405118.366
2024-02-27T13:00:00+00:00,27,02,2024,2024-02-27,13:00,781627.0,878895.814,1660522.814
2024-02-27T14:00:00+00:00,27,02,2024,2024-02-27,14:00,712586.0,1009732.403,1722318.403
2024-02-27T18:15:00+00:00,27,02,2024,2024-02-27,18:15,875398.0,967601.383,1842999.383
2024-02-28T01:15:00+00:00,28,02,2024,2024-02-28,01:15,526143.0,864622.592,1390765.592
2024-07-09T02:30:00+00:00,09,07,2024,2024-07-09,03:30,826151.0,394804.106,1220955.1060000001
2024-07-09T10:00:00+00:00,09,07,2024,2024-07-09,11:00,1385215.0,319915.305,1705130.305
2024-07-09T18:00:00+00:00,09,07,2024,2024-07-09,19:00,1247234.0,433036.847,1680270.847
2024-07-09T23:45:00+00:00,10,07,2024,2024-07-10,00:45,926904.0,416263.06,1343167.06
2024-07-10T07:00:00+00:00,10,07,2024,2024-07-10,08:00,1079498.0,363003.803,1442501.803
2024-07-10T08:15:00+00:00,10,07,2024,2024-07-10,09:15,1344442.0,331000.781,1675442.781
2024-07-10T08:30:00+00:00,10,07,2024,2024-07-10,09:30,1349002.0,333193.735,1682195.7349999999
2024-07-10T10:45:00+00:00,10,07,2024,2024-07-10,11:45,1371763.0,299838.227,1671601.227
2024-07-11T05:45:00+00:00,11,07,2024,2024-07-11,06:45,705607.0,554877.292,1260484.292
2024-07-11T11:15:00+00:00,11,07,2024,2024-07-11,12:15,1250615.0,413579.339,1664194.339
2024-07-11T16:30:00+00:00,11,07,2024,2024-07-11,17:30,1081554.0,556457.987,1638011.987
2024-07-12T00:00:00+00:00,12,07,2024,2024-07-12,01:00,807312.0,552207.092,1359519.092
2024-07-12T06:00:00+00:00,12,07,2024,2024-07-12,07:00,759194.0,523749.233,1282943.233
2024-07-12T08:45:00+00:00,12,07,2024,2024-07-12,09:45,1211250.0,372643.932,1583893.932
2024-07-12T11:15:00+00:00,12,07,2024,2024-07-12,12:15,1261777.0,319709.457,1581486.457
2024-07-12T11:30:00+00:00,12,07,2024,2024-07-12,12:30,1258560.0,322682.647,1581242.6469999999
2024-07-12T12:45:00+00:00,12,07,2024,2024-07-12,13:45,1204837.0,342885.184,1547722.184
2024-07-12T18:30:00+00:00,12,07,2024,2024-07-12,19:30,1220397.0,465219.599,1685616.599
2024-07-13T00:45:00+00:00,13,07,2024,2024-07-13,01:45,897293.0,375605.545,1272898.545
2024-07-13T13:00:00+00:00,13,07,2024,2024-07-13,14:00,911158.0,345754.488,1256912.488
2024-07-13T13:45:00+00:00,13,07,2024,2024-07-13,14:45,866717.0,375827.413,1242544.413
2024-07-13T17:00:00+00:00,13,07,2024,2024-07-13,18:00,815147.0,465541.717,1280688.717
2024-07-13T20:15:00+00:00,13,07,2024,2024-07-13,21:15,989984.0,471098.922,1461082.922
2024-07-13T23:15:00+00:00,14,07,2024,2024-07-14,00:15,823610.0,423026.737,1246636.737
2024-07-14T04:00:00+00:00,14,07,2024,2024-07-14,05:00,786234.0,255008.537,1041242.537
2024-07-14T05:30:00+00:00,14,07,2024,2024-07-14,06:30,778711.0,232778.696,1011489.696
2024-07-14T15:45:00+00:00,14,07,2024,2024-07-14,16:45,780961.0,402024.52,1182985.52
2024-07-14T17:00:00+00:00,14,07,2024,2024-07-14,18:00,808706.0,429033.402,1237739.402
2024-07-15T01:30:00+00:00,15,07,2024,2024-07-15,02:30,452662.0,692976.607,1145638.6069999998
2024-07-16T09:00:00+00:00,16,07,2024,2024-07-16,10:00,1287402.0,280075.212,1567477.212
2024-07-16T11:15:00+00:00,16,07,2024,2024-07-16,12:15,1295732.0,271517.183,1567249.183
2024-07-16T17:00:00+00:00,16,07,2024,2024-07-16,18:00,1182767.0,382157.694,1564924.6940000001
2024-07-17T00:00:00+00:00,17,07,2024,2024-07-17,01:00,993464.0,300966.337,1294430.337
2024-07-17T04:00:00+00:00,17,07,2024,2024-07-17,05:00,821404.0,344553.072,1165957.072
2024-07-17T07:30:00+00:00,17,07,2024,2024-07-17,08:30,1201271.0,318359.012,1519630.012
2024-07-17T18:45:00+00:00,17,07,2024,2024-07-17,19:45,1435194.0,303669.558,1738863.558
2024-07-18T07:00:00+00:00,18,07,2024,2024-07-18,08:00,1239899.0,183662.089,1423561.089
2024-07-18T14:15:00+00:00,18,07,2024,2024-07-18,15:15,1283448.0,286670.621,1570118.621
2024-07-19T01:15:00+00:00,19,07,2024,2024-07-19,02:15,968983.0,273003.459,1241986.459
2024-07-19T07:30:00+00:00,19,07,2024,2024-07-19,08:30,1350324.0,195146.466,1545470.466
2024-07-19T08:15:00+00:00,19,07,2024,2024-07-19,09:15,1405673.0,198654.045,1604327.045
2024-07-19T11:30:00+00:00,19,07,2024,2024-07-19,12:30,1344262.0,261249.534,1605511.534
2024-07-20T04:15:00+00:00,20,07,2024,2024-07-20,05:15,616488.0,581866.162,1198354.162
2024-07-20T19:00:00+00:00,20,07,2024,2024-07-20,20:00,776063.0,733980.282,1510043.2820000001
2024-07-21T02:45:00+00:00,21,07,2024,2024-07-21,03:45,608919.0,472914.591,1081833.591
2024-07-21T05:30:00+00:00,21,07,2024,2024-07-21,06:30,506138.0,543542.228,1049680.2280000001
2024-07-21T05:45:00+00:00,21,07,2024,2024-07-21,06:45,502574.0,542663.777,1045237.777
2024-07-21T06:15:00+00:00,21,07,2024,2024-07-21,07:15,552552.0,511485.504,1064037.504
2024-07-21T07:45:00+00:00,21,07,2024,2024-07-21,08:45,637617.0,482464.816,1120081.816
2024-07-21T13:30:00+00:00,21,07,2024,2024-07-21,14:30,767561.0,385876.924,1153437.924
2024-07-22T13:15:00+00:00,22,07,2024,2024-07-22,14:15,1338644.0,276323.548,1614967.548
2024-07-22T20:00:00+00:00,22,07,2024,2024-07-22,21:00,1476386.0,321943.04,1798329.04
2024-07-22T23:15:00+00:00,23,07,2024,2024-07-23,00:15,993035.0,443780.673,1436815.673
2024-07-23T08:15:00+00:00,23,07,2024,2024-07-23,09:15,1384353.0,285037.714,1669390.714
2024-07-23T10:30:00+00:00,23,07,2024,2024-07-23,11:30,1527257.0,229883.094,1757140.094
2024-07-23T15:15:00+00:00,23,07,2024,2024-07-23,16:15,1517872.0,255943.892,1773815.892
2024-07-23T16:30:00+00:00,23,07,2024,2024-07-23,17:30,1512174.0,268418.79,1780592.79
2024-07-23T19:15:00+00:00,23,07,2024,2024-07-23,20:15,1627195.0,294858.894,1922053.8939999999
2024-07-24T10:15:00+00:00,24,07,2024,2024-07-24,11:15,1563108.0,207654.548,1770762.548
2024-07-24T21:15:00+00:00,24,07,2024,2024-07-24,22:15,1350087.0,452111.081,1802198.081
2024-07-24T21:45:00+00:00,24,07,2024,2024-07-24,22:45,1267307.0,456458.922,1723765.922
2024-07-25T14:45:00+00:00,25,07,2024,2024-07-25,15:45,1127332.0,556034.012,1683366.012
2024-07-26T11:00:00+00:00,26,07,2024,2024-07-26,12:00,1203596.0,471713.583,1675309.583
2024-07-27T00:30:00+00:00,27,07,2024,2024-07-27,01:30,786341.0,512823.335,1299164.335
2024-07-27T06:30:00+00:00,27,07,2024,2024-07-27,07:30,832567.0,399000.814,1231567.814
2024-07-27T09:45:00+00:00,27,07,2024,2024-07-27,10:45,1142964.0,243225.848,1386189.848
2024-07-27T11:30:00+00:00,27,07,2024,2024-07-27,12:30,1178767.0,250626.604,1429393.604
2024-07-27T14:15:00+00:00,27,07,2024,2024-07-27,15:15,924062.0,416000.117,1340062.117
2024-07-27T19:45:00+00:00,27,07,2024,2024-07-27,20:45,1150201.0,386811.826,1537012.826
2024-07-27T22:15:00+00:00,27,07,2024,2024-07-27,23:15,1048681.0,360189.39,1408870.3900000001
2024-07-28T02:15:00+00:00,28,07,2024,2024-07-28,03:15,789022.0,343960.306,1132982.3059999999
2024-07-28T02:45:00+00:00,28,07,2024,2024-07-28,03:45,747063.0,365790.831,1112853.831
2024-07-28T10:15:00+00:00,28,07,2024,2024-07-28,11:15,1000018.0,284711.368,1284729.368
2024-07-28T12:30:00+00:00,28,07,2024,2024-07-28,13:30,953213.0,328826.815,1282039.815
2024-07-28T12:45:00+00:00,28,07,2024,2024-07-28,13:45,951709.0,322957.395,1274666.395
2024-07-29T17:30:00+00:00,29,07,2024,2024-07-29,18:30,1405873.0,354073.941,1759946.941
2024-07-29T19:45:00+00:00,29,07,2024,2024-07-29,20:45,1408697.0,381944.884,1790641.884
2024-07-30T03:30:00+00:00,30,07,2024,2024-07-30,04:30,555329.0,651041.313,1206370.313
2024-07-30T10:30:00+00:00,30,07,2024,2024-07-30,11:30,1421184.0,287213.209,1708397.209
2024-07-30T13:00:00+00:00,30,07,2024,2024-07-30,14:00,1359892.0,286518.189,1646410.189
2024-07-31T22:00:00+00:00,31,07,2024,2024-07-31,23:00,1048321.0,530873.925,1579194.925
2024-07-31T23:45:00+00:00,01,08,2024,2024-08-01,00:45,883420.0,482846.279,1366266.279
2024-08-01T00:00:00+00:00,01,08,2024,2024-08-01,01:00,871405.0,471812.315,1343217.315
2024-08-01T07:15:00+00:00,01,08,2024,2024-08-01,08:15,1201893.0,315100.078,1516993.078
2024-08-01T10:15:00+00:00,01,08,2024,2024-08-01,11:15,1396442.0,304922.884,1701364.884
2024-08-01T11:15:00+00:00,01,08,2024,2024-08-01,12:15,1402695.0,310523.795,1713218.795
2024-08-02T00:15:00+00:00,02,08,2024,2024-08-02,01:15,627242.0,668676.324,1295918.324
2024-08-02T01:00:00+00:00,02,08,2024,2024-08-02,02:00,582184.0,665623.769,1247807.7689999999
2024-08-02T09:45:00+00:00,02,08,2024,2024-08-02,10:45,1038421.0,560709.501,1599130.5010000002
2024-08-02T22:30:00+00:00,02,08,2024,2024-08-02,23:30,857628.0,585187.748,1442815.7480000001
2024-08-03T05:00:00+00:00,03,08,2024,2024-08-03,06:00,602466.0,535088.73,1137554.73
2024-08-03T09:45:00+00:00,03,08,2024,2024-08-03,10:45,968660.0,342538.766,1311198.766
2024-08-03T16:00:00+00:00,03,08,2024,2024-08-03,17:00,904011.0,409720.831,1313731.831
2024-08-03T17:45:00+00:00,03,08,2024,2024-08-03,18:45,997414.0,423196.679,1420610.679
2024-08-03T18:30:00+00:00,03,08,2024,2024-08-03,19:30,1053618.0,440986.189,1494604.189
2024-08-03T19:30:00+00:00,03,08,2024,2024-08-03,20:30,1040861.0,470367.323,1511228.3229999999
2024-08-03T20:15:00+00:00,03,08,2024,2024-08-03,21:15,1056796.0,472504.259,1529300.259
2024-08-04T01:15:00+00:00,04,08,2024,2024-08-04,02:15,759675.0,379797.451,1139472.451
2024-08-04T05:15:00+00:00,04,08,2024,2024-08-04,06:15,714939.0,353160.077,1068099.077
2024-08-04T05:30:00+00:00,04,08,2024,2024-08-04,06:30,710174.0,351984.856,1062158.8560000001
2024-08-04T08:15:00+00:00,04,08,2024,2024-08-04,09:15,902264.0,249732.877,1151996.877
2024-08-04T08:30:00+00:00,04,08,2024,2024-08-04,09:30,915262.0,246832.778,1162094.778
2024-08-04T10:00:00+00:00,04,08,2024,2024-08-04,11:00,1007295.0,231346.899,1238641.899
2024-08-04T13:00:00+00:00,04,08,2024,2024-08-04,14:00,965977.0,287888.916,1253865.916
2024-08-04T19:00:00+00:00,04,08,2024,2024-08-04,20:00,1022050.0,447219.905,1469269.905
2024-08-05T03:30:00+00:00,05,08,2024,2024-08-05,04:30,631471.0,449534.823,1081005.8229999999
2024-08-05T06:15:00+00:00,05,08,2024,2024-08-05,07:15,823629.0,422104.125,1245733.125
2024-08-05T08:15:00+00:00,05,08,2024,2024-08-05,09:15,1123227.0,404045.758,1527272.758
2024-08-05T08:30:00+00:00,05,08,2024,2024-08-05,09:30,1136635.0,397000.072,1533635.072
2024-08-05T20:45:00+00:00,05,08,2024,2024-08-05,21:45,979268.0,712606.746,1691874.746
2024-08-06T01:00:00+00:00,06,08,2024,2024-08-06,02:00,651711.0,566584.832,1218295.832
2024-08-06T06:00:00+00:00,06,08,2024,2024-08-06,07:00,763259.0,468763.915,1232022.915
2024-08-07T06:00:00+00:00,07,08,2024,2024-08-07,07:00,826386.0,429559.081,1255945.081
2024-08-07T18:00:00+00:00,07,08,2024,2024-08-07,19:00,1278503.0,423213.174,1701716.174
2024-08-07T19:45:00+00:00,07,08,2024,2024-08-07,20:45,1367138.0,386345.322,1753483.322
2024-08-08T10:15:00+00:00,08,08,2024,2024-08-08,11:15,1293285.0,282847.687,1576132.687
2024-08-09T01:15:00+00:00,09,08,2024,2024-08-09,02:15,922409.0,329608.927,1252017.9270000001
2024-08-09T05:15:00+00:00,09,08,2024,2024-08-09,06:15,818122.0,402566.326,1220688.326
2024-08-10T12:45:00+00:00,10,08,2024,2024-08-10,13:45,1107682.0,303157.216,1410839.216
2024-08-10T18:30:00+00:00,10,08,2024,2024-08-10,19:30,1275808.0,301087.451,1576895.451
2024-08-11T07:15:00+00:00,11,08,2024,2024-08-11,08:15,958126.0,181726.458,1139852.458
2024-08-11T08:15:00+00:00,11,08,2024,2024-08-11,09:15,1005430.0,209187.067,1214617.067
2024-08-11T12:15:00+00:00,11,08,2024,2024-08-11,13:15,1015060.0,294925.941,1309985.941
2024-08-11T18:15:00+00:00,11,08,2024,2024-08-11,19:15,904447.0,508585.778,1413032.778
2024-08-11T19:30:00+00:00,11,08,2024,2024-08-11,20:30,953791.0,526403.514,1480194.514
2024-08-11T23:00:00+00:00,12,08,2024,2024-08-12,00:00,887725.0,399861.706,1287586.706
2024-08-12T06:00:00+00:00,12,08,2024,2024-08-12,07:00,846554.0,300056.58,1146610.58
2024-08-12T08:00:00+00:00,12,08,2024,2024-08-12,09:00,1130228.0,287886.551,1418114.551
2024-08-12T08:45:00+00:00,12,08,2024,2024-08-12,09:45,1181486.0,269804.189,1451290.189
2024-08-12T10:45:00+00:00,12,08,2024,2024-08-12,11:45,1175790.0,295794.088,1471584.088
2024-08-13T01:15:00+00:00,13,08,2024,2024-08-13,02:15,647892.0,552506.648,1200398.648
2024-08-13T05:15:00+00:00,13,08,2024,2024-08-13,06:15,618686.0,557593.312,1176279.312
2024-08-13T08:30:00+00:00,13,08,2024,2024-08-13,09:30,979464.0,487643.417,1467107.417
2024-08-13T11:30:00+00:00,13,08,2024,2024-08-13,12:30,935537.0,594740.939,1530277.939
2024-08-13T17:15:00+00:00,13,08,2024,2024-08-13,18:15,850451.0,661008.806,1511459.8059999999
2024-08-13T17:45:00+00:00,13,08,2024,2024-08-13,18:45,889173.0,647866.843,1537039.8429999999
2024-08-13T18:15:00+00:00,13,08,2024,2024-08-13,19:15,954058.0,634408.305,1588466.3050000002
2024-08-13T20:30:00+00:00,13,08,2024,2024-08-13,21:30,1054557.0,582302.893,1636859.8930000002
2024-08-13T21:15:00+00:00,13,08,2024,2024-08-13,22:15,1039433.0,515051.889,1554484.889
2024-08-14T09:30:00+00:00,14,08,2024,2024-08-14,10:30,1059011.0,391299.849,1450310.849
2024-08-14T12:45:00+00:00,14,08,2024,2024-08-14,13:45,1049672.0,389945.675,1439617.675
2024-08-14T20:00:00+00:00,14,08,2024,2024-08-14,21:00,1088968.0,575141.357,1664109.3569999998
2024-08-15T04:00:00+00:00,15,08,2024,2024-08-15,05:00,556190.0,529880.526,1086070.526
2024-08-15T07:00:00+00:00,15,08,2024,2024-08-15,08:00,638945.0,508165.766,1147110.766
2024-08-15T07:45:00+00:00,15,08,2024,2024-08-15,08:45,720943.0,452797.909,1173740.909
2024-08-15T16:15:00+00:00,15,08,2024,2024-08-15,17:15,887213.0,402316.802,1289529.8020000001
2024-08-15T19:15:00+00:00,15,08,2024,2024-08-15,20:15,1127330.0,423864.564,1551194.564
2024-08-15T21:30:00+00:00,15,08,2024,2024-08-15,22:30,982410.0,487696.122,1470106.122
2024-08-16T04:00:00+00:00,16,08,2024,2024-08-16,05:00,658681.0,400005.078,1058686.078
2024-08-16T08:15:00+00:00,16,08,2024,2024-08-16,09:15,1007419.0,332480.38,1339899.38
2024-08-16T12:30:00+00:00,16,08,2024,2024-08-16,13:30,1181752.0,273614.752,1455366.7519999999
2024-08-16T12:45:00+00:00,16,08,2024,2024-08-16,13:45,1186082.0,280076.745,1466158.745
2024-08-16T15:00:00+00:00,16,08,2024,2024-08-16,16:00,1141593.0,332074.762,1473667.762
2024-08-16T22:45:00+00:00,16,08,2024,2024-08-16,23:45,858492.0,516087.46,1374579.46
2024-08-17T02:15:00+00:00,17,08,2024,2024-08-17,03:15,748913.0,392152.705,1141065.705
2024-08-17T07:45:00+00:00,17,08,2024,2024-08-17,08:45,783680.0,438541.202,1222221.202
2024-08-17T22:00:00+00:00,17,08,2024,2024-08-17,23:00,769117.0,670606.239,1439723.239
2024-08-18T05:15:00+00:00,18,08,2024,2024-08-18,06:15,464799.0,640731.356,1105530.3560000001
2024-08-18T07:45:00+00:00,18,08,2024,2024-08-18,08:45,583264.0,587004.589,1170268.5890000002
2024-08-18T11:15:00+00:00,18,08,2024,2024-08-18,12:15,896558.0,408410.089,1304968.089
2024-08-18T12:15:00+00:00,18,08,2024,2024-08-18,13:15,865778.0,415822.584,1281600.584
2024-08-19T09:00:00+00:00,19,08,2024,2024-08-19,10:00,1091897.0,332339.469,1424236.469
2024-08-19T09:45:00+00:00,19,08,2024,2024-08-19,10:45,1137353.0,311262.803,1448615.803
2024-08-20T12:30:00+00:00,20,08,2024,2024-08-20,13:30,1009253.0,479534.043,1488787.043
2024-08-20T20:00:00+00:00,20,08,2024,2024-08-20,21:00,1111122.0,619642.913,1730764.913
2024-08-20T22:15:00+00:00,20,08,2024,2024-08-20,23:15,933612.0,537828.251,1471440.2510000002
2024-08-21T02:30:00+00:00,21,08,2024,2024-08-21,03:30,459278.0,711281.855,1170559.855
2024-08-21T05:45:00+00:00,21,08,2024,2024-08-21,06:45,586441.0,645986.239,1232427.239
2024-08-21T13:45:00+00:00,21,08,2024,2024-08-21,14:45,1207989.0,302301.013,1510290.013
2024-08-21T23:00:00+00:00,22,08,2024,2024-08-22,00:00,1046366.0,318057.842,1364423.842
2024-08-22T00:45:00+00:00,22,08,2024,2024-08-22,01:45,907352.0,314353.613,1221705.613
2024-08-22T02:45:00+00:00,22,08,2024,2024-08-22,03:45,798587.0,344402.888,1142989.888
2024-08-22T03:30:00+00:00,22,08,2024,2024-08-22,04:30,774018.0,359464.869,1133482.869
2024-08-22T04:45:00+00:00,22,08,2024,2024-08-22,05:45,768146.0,371436.799,1139582.799
2024-08-22T06:15:00+00:00,22,08,2024,2024-08-22,07:15,846241.0,383370.132,1229611.132
2024-08-22T20:30:00+00:00,22,08,2024,2024-08-22,21:30,1025133.0,599738.96,1624871.96
2024-08-23T12:30:00+00:00,23,08,2024,2024-08-23,13:30,1193394.0,282624.024,1476018.024
2024-08-23T18:00:00+00:00,23,08,2024,2024-08-23,19:00,1281855.0,333151.808,1615006.808
2024-08-23T19:15:00+00:00,23,08,2024,2024-08-23,20:15,1402339.0,293090.965,1695429.965
2024-08-23T22:00:00+00:00,23,08,2024,2024-08-23,23:00,1183636.0,282105.13,1465741.13
2024-08-24T04:00:00+00:00,24,08,2024,2024-08-24,05:00,805142.0,310296.406,1115438.406
2024-08-24T07:15:00+00:00,24,08,2024,2024-08-24,08:15,861119.0,328998.958,1190117.958
2024-08-24T16:45:00+00:00,24,08,2024,2024-08-24,17:45,646530.0,685906.781,1332436.781
2024-08-24T23:00:00+00:00,25,08,2024,2024-08-25,00:00,637204.0,626994.008,1264198.008
2024-08-25T04:30:00+00:00,25,08,2024,2024-08-25,05:30,189154.0,859613.259,1048767.259
2024-08-25T05:45:00+00:00,25,08,2024,2024-08-25,06:45,223462.0,832290.083,1055752.083
2024-08-25T10:15:00+00:00,25,08,2024,2024-08-25,11:15,743615.0,433027.389,1176642.389
2024-08-25T15:15:00+00:00,25,08,2024,2024-08-25,16:15,722856.0,426827.856,1149683.8560000001
2024-08-27T04:30:00+00:00,27,08,2024,2024-08-27,05:30,928191.0,206258.174,1134449.174
2024-08-27T20:30:00+00:00,27,08,2024,2024-08-27,21:30,1327597.0,359730.789,1687327.7889999999
2024-08-28T00:00:00+00:00,28,08,2024,2024-08-28,01:00,964088.0,326476.572,1290564.572
2024-08-28T00:15:00+00:00,28,08,2024,2024-08-28,01:15,949032.0,316012.104,1265044.104
2024-08-28T00:30:00+00:00,28,08,2024,2024-08-28,01:30,940623.0,310787.616,1251410.616
2024-08-28T01:30:00+00:00,28,08,2024,2024-08-28,02:30,917770.0,277756.207,1195526.207
2024-08-28T04:00:00+00:00,28,08,2024,2024-08-28,05:00,896138.0,240146.322,1136284.322
2024-08-29T17:00:00+00:00,29,08,2024,2024-08-29,18:00,1121042.0,426228.098,1547270.098
2024-08-29T17:45:00+00:00,29,08,2024,2024-08-29,18:45,1187859.0,422436.602,1610295.602
2024-08-30T00:15:00+00:00,30,08,2024,2024-08-30,01:15,937745.0,346526.444,1284271.4440000001
2024-08-30T04:30:00+00:00,30,08,2024,2024-08-30,05:30,760904.0,391969.094,1152873.094
2024-08-30T14:00:00+00:00,30,08,2024,2024-08-30,15:00,1242764.0,254726.621,1497490.621
2024-08-30T14:30:00+00:00,30,08,2024,2024-08-30,15:30,1227643.0,281496.903,1509139.903
2024-08-30T16:00:00+00:00,30,08,2024,2024-08-30,17:00,1227518.0,296456.055,1523974.055
2024-08-30T18:00:00+00:00,30,08,2024,2024-08-30,19:00,1304277.0,323363.6,1627640.6
2024-08-30T23:15:00+00:00,31,08,2024,2024-08-31,00:15,1125337.0,220532.122,1345869.122
2024-08-30T23:30:00+00:00,31,08,2024,2024-08-31,00:30,1114729.0,217707.616,1332436.616
2024-08-31T07:00:00+00:00,31,08,2024,2024-08-31,08:00,944323.0,269739.175,1214062.175
2024-08-31T23:30:00+00:00,01,09,2024,2024-09-01,00:30,813380.0,425174.031,1238554.031
2024-09-01T00:00:00+00:00,01,09,2024,2024-09-01,01:00,777225.0,423381.836,1200606.8360000001
2024-09-01T06:00:00+00:00,01,09,2024,2024-09-01,07:00,728798.0,344817.938,1073615.938
2024-09-01T11:15:00+00:00,01,09,2024,2024-09-01,12:15,1009954.0,319827.133,1329781.133
2024-09-01T15:45:00+00:00,01,09,2024,2024-09-01,16:45,594895.0,593533.178,1188428.1779999998
2024-09-01T17:00:00+00:00,01,09,2024,2024-09-01,18:00,604441.0,651412.731,1255853.7310000001
2024-09-01T23:30:00+00:00,02,09,2024,2024-09-02,00:30,734714.0,494926.155,1229640.155
2024-09-02T00:45:00+00:00,02,09,2024,2024-09-02,01:45,666281.0,494612.072,1160893.072
2024-09-02T04:30:00+00:00,02,09,2024,2024-09-02,05:30,608213.0,497932.35,1106145.35
2024-09-02T11:00:00+00:00,02,09,2024,2024-09-02,12:00,1308720.0,361417.933,1670137.933
2024-09-02T11:45:00+00:00,02,09,2024,2024-09-02,12:45,1225677.0,419893.531,1645570.531
2024-09-02T12:30:00+00:00,02,09,2024,2024-09-02,13:30,1150842.0,458051.092,1608893.092
2024-09-02T20:15:00+00:00,02,09,2024,2024-09-02,21:15,987357.0,708594.772,1695951.7719999999
2024-09-02T21:15:00+00:00,02,09,2024,2024-09-02,22:15,860003.0,712374.897,1572377.8969999999
2024-09-02T23:45:00+00:00,03,09,2024,2024-09-03,00:45,675091.0,641462.904,1316553.904
2024-09-03T02:45:00+00:00,03,09,2024,2024-09-03,03:45,624328.0,555606.497,1179934.497
2024-09-03T03:15:00+00:00,03,09,2024,2024-09-03,04:15,632577.0,537338.987,1169915.987
2024-09-03T11:00:00+00:00,03,09,2024,2024-09-03,12:00,1113720.0,442268.005,1555988.005
2024-09-03T12:15:00+00:00,03,09,2024,2024-09-03,13:15,1029901.0,445979.842,1475880.842
2024-09-03T21:30:00+00:00,03,09,2024,2024-09-03,22:30,945893.0,621620.444,1567513.4440000001
2024-09-04T03:15:00+00:00,04,09,2024,2024-09-04,04:15,493838.0,661822.824,1155660.824
